attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,attrib9,attrib10,attrib11,attrib12,attrib13,attrib14,attrib15,attrib16,attrib17,attrib18,attrib19,attrib20,attrib21,attrib22,attrib23,attrib24,attrib25,class
0.632071878556181,0.764580952500124,0.628743930974578,0.459607828024291,0.200921829464842,0.832215598844215,0.561829137092266,0.681223595622669,0.820599691365895,0.37577980610447,0.62128911306489,0.734450245036073,0.587070021948662,0.92572886186242,0.775117848921753,0.173968818171879,0.949109305830988,0.303500160075506,0.779732370188567,0.268652538254173,0.800204696816484,0.823087068192632,0.880073891403321,0.21173120287482,0.706089253525605,4
0.401831193036863,0.273407741062323,0.508465823729558,0.699998178026058,0.257526894848513,0.916244129368881,0.144874298743758,0.904791016410964,0.557667194553008,0.855776719254752,0.293867222278084,0.162117563576853,0.587500019784912,0.083097789841904,0.335676391051148,0.832835304860114,0.082835322027698,0.366379667952144,0.547706134437694,0.798188242783185,0.418655497372921,0.730005508129834,0.122899975399147,0.477901757159148,0.647706940908541,5
0.885016866216264,0.078237716781687,0.441943580673205,0.205237131020694,0.330186114711818,0.143840399930437,0.582426740861534,0.841241725385927,0.867277038684841,0.593901986987867,0.696436942633758,0.574234837615177,0.06624239425044,0.321907479522961,0.79849893794987,0.69458092636093,0.839754454594745,0.827149245447774,0.117747710105837,0.656256156233987,0.193764388810424,0.221974738170686,0.824843358605703,0.754570434438088,0.925622853583764,3
0.794652719858109,0.555360456482774,0.731844420059695,0.838754663152183,0.16443312234644,0.344469473356258,0.817135129301138,0.339558234102062,0.501286992097784,0.836974794509617,0.48346345749917,0.331973181136559,0.837363319679235,0.593781453627972,0.553421164015259,0.912115173549838,0.733336074133676,0.466226289594734,0.697224838531884,0.750242190654834,0.208539538040902,0.468989873601159,0.462139923252856,0.194182281895863,0.433816563905283,7
0.91534871419855,0.070237852405838,0.449825126933221,0.189969885389555,0.332110943554618,0.143141205106379,0.583504513077252,0.840074300151102,0.867155207144139,0.59414498719504,0.696251671043332,0.574157360395129,0.066257246727585,0.321916481029988,0.798484612521538,0.694583845542001,0.839749189632971,0.827148816881906,0.117748009519992,0.656256131421212,0.193764648725324,0.221974666671325,0.824843346037764,0.754570401532834,0.925622853907084,3
0.209701959308016,0.641526731016497,0.357715107305411,0.296242868502028,0.105027647781201,0.707631106902622,0.338360118778787,0.213248863534682,0.301727609835063,0.631344633287609,0.7634773586748,0.818669025982776,0.311040122946852,0.644403346879016,0.292785997426403,0.095283455304369,0.141296050590679,0.573925372167799,0.846415366602187,0.794454680813055,0.111123072555677,0.180671139926944,0.564261371026922,0.520615309813881,0.790012616454414,8
0.177439411327227,0.648644863608824,0.360790515705194,0.301667579579269,0.105323719540854,0.710149047594182,0.338085741344389,0.212754867071311,0.302505825659338,0.631424298728251,0.763677529178652,0.818496698316709,0.311120281708966,0.644356105914435,0.292794214720578,0.09528366187706,0.141295905991811,0.573925350645103,0.846415394201963,0.79445469222073,0.111123083195829,0.180671142436798,0.564261368694149,0.520615310682362,0.790012617005519,8
0.687730585854399,0.425951987132113,0.594241057028777,0.340545212689967,0.273823476990827,0.463428963145314,0.233704339014048,0.407387451596155,0.28964075211526,0.845395684815999,0.792118145208863,0.088941957452166,0.557630002526866,0.854825482903384,0.070296353211171,0.633125944078936,0.543280611505622,0.721755043596472,0.373739617775465,0.679642816210143,0.556412698975566,0.664290924085124,0.52541946267519,0.640211544221479,0.682173186820658,1
0.809497569313223,0.504001719487515,0.709167688534335,0.838216664501632,0.164163376502246,0.344453866374463,0.817043878552593,0.339551466885338,0.501281921239313,0.836983714994458,0.483448910968479,0.331977435222969,0.837358174772061,0.593786665111403,0.553420913969833,0.912114606819501,0.733336332361665,0.466226088469855,0.697224849269237,0.750242192422662,0.208539542314025,0.468989875467691,0.462139923852451,0.194182283324169,0.433816563543615,7
0.686260205574916,0.423620558809395,0.590962632364647,0.341840757906422,0.275796953187421,0.463764012999168,0.234431815445177,0.407762746364949,0.289865384579841,0.845042425349284,0.791776496234829,0.089369792774423,0.55742065639276,0.854139845872153,0.071061225850666,0.63318149947055,0.542965773701525,0.721190083968276,0.373669500106693,0.679070872868263,0.556487413963597,0.664475089480334,0.525743108301509,0.640490165380936,0.682016910534786,1
0.704964686151083,0.440868206630358,0.591890532189979,0.345986188121179,0.274308560784045,0.463705502957985,0.234139899745972,0.407757994050962,0.28990833260678,0.845046288764059,0.791760484069442,0.089370067716292,0.557420519648787,0.854140382266061,0.071061314450031,0.63318047926512,0.54296547951447,0.72119008139847,0.373669498766674,0.679070872925872,0.556487414120969,0.664475088826662,0.525743108241904,0.64049016524679,0.682016910651119,1
0.157123057679674,0.725134640634907,0.784891044562217,0.948807251435637,0.855083936845861,0.680936198191742,0.360464064898024,0.099985625812389,0.742300744330434,0.731938026801566,0.408747279488089,0.89611238346478,0.286241303269418,0.082999998384486,0.905868760101432,0.622636489976771,0.132828004197248,0.542097577003868,0.532514918999494,0.863998546070412,0.566974952933691,0.371261407914652,0.261299029584604,0.807217964060341,0.073054041090153,6
0.21957223889266,0.663092172009906,0.37226412167291,0.305355363593362,0.104566527871985,0.70907442528763,0.334780814091854,0.214768668960171,0.302997172753844,0.631475731355662,0.763466301961134,0.818082180261056,0.311232437420038,0.643905823580131,0.29291315605738,0.096078302332269,0.141547079022831,0.573631201097845,0.845511709983436,0.794606027387383,0.11150901205473,0.18081086453128,0.563779303789113,0.520874033194587,0.790067556672948,8
0.941783966525266,0.310008444864903,0.28422672213021,0.288372087416896,0.852762287235716,0.545887644133852,0.314101226810969,0.438054428759835,0.355190845219916,0.941965272326185,0.452725235901155,0.247361876145781,0.719718971200973,0.386594829581608,0.392564453607772,0.900056297272463,0.895220950693108,0.199641832696215,0.249529103008592,0.069184107542101,0.223839319451692,0.887021769618475,0.05717625024234,0.453467926100864,0.132683186639379,2
0.722349215294312,0.424267819430879,0.593518769764906,0.342789743723784,0.27439246410441,0.463335019670827,0.23426870468597,0.407795678152017,0.289822337705216,0.845035032437565,0.791759975367521,0.089371990778492,0.557424415761131,0.85414064137491,0.071060803450659,0.633180668663512,0.542965404269625,0.721189922147348,0.373669392923224,0.679070886905331,0.556487385968396,0.66447508885578,0.525743105897775,0.640490165126714,0.682016914420204,1
0.672565123136356,0.759273226904052,0.614092524888952,0.466022079283935,0.196058476189737,0.824307066981679,0.56492092430086,0.691428857146661,0.820174231401507,0.375990792500503,0.620972944410464,0.734119534622865,0.586600465559096,0.925632593907017,0.775054218889154,0.174787429915977,0.949067033680451,0.303883809320928,0.779624242835927,0.268841132244062,0.799760914792686,0.822952978876698,0.879879301356509,0.212015725027583,0.705443834678816,4
0.710948614812699,0.388425509655232,0.605637707010873,0.342947630824578,0.273657570161462,0.462666746990885,0.234826071932768,0.407696193538235,0.288529381277436,0.844276203179706,0.791196748908934,0.090503517996332,0.55723898063894,0.854240716437546,0.071085099241571,0.633192652682245,0.542967976424425,0.721203714061336,0.37365298717171,0.679065096694983,0.556487524626525,0.664474735436317,0.525742996870911,0.640490125749912,0.682016882502019,1
0.179229615153961,0.648318028123521,0.361316170755765,0.304880684888775,0.107161576036709,0.708823068079644,0.338228522099151,0.214561029071382,0.302981488394934,0.631524536812684,0.763464578846826,0.81808839453576,0.311231435333133,0.643905805394815,0.292913154569655,0.096078299746286,0.141547078658752,0.573631202056702,0.845511711346195,0.79460602783897,0.111509011871247,0.180810864523599,0.563779303740063,0.520874033009239,0.790067556721572,8
0.784273423419521,0.525749387600893,0.697814373427027,0.837990379429162,0.165385908227343,0.351916923843452,0.814985582233117,0.339335933314963,0.500668374653516,0.836882831906958,0.484551299161539,0.332225857201061,0.837540351380436,0.593871478440429,0.553336607686148,0.912092588386041,0.733474572161894,0.46587465433331,0.696661859345036,0.750232765835686,0.208372512126419,0.468708421895324,0.461689523548434,0.195019226682226,0.434142574321046,7
0.893081844512027,0.290321411147428,0.283903331293339,0.287876332644944,0.850105004174524,0.543793021845776,0.300025207798996,0.43871332716191,0.359672212376289,0.939336242083727,0.452368993382889,0.247602550135254,0.720092713286021,0.386671854848433,0.392273070452393,0.899461031419706,0.894498317907927,0.199711936240135,0.249723354977502,0.069350910184192,0.224384446944189,0.88639080134628,0.057135757159707,0.453109118058119,0.133329105915086,2
0.707596659770365,0.46509419597513,0.615787716438339,0.343249296729046,0.280219872409626,0.463675354649723,0.234497829297642,0.408702602245512,0.289656099457737,0.844847663274968,0.791734700680319,0.090073104646197,0.557225091032287,0.853454473334332,0.071852413802943,0.633229530963797,0.54264476707641,0.72062780856286,0.37359879049143,0.678499140847287,0.556562165878238,0.664659280372032,0.526066730641002,0.640768772807177,0.681860645956664,1
0.209882578507741,0.636126151391391,0.358450153612521,0.303254273269276,0.10836921145923,0.708913312022797,0.338270378113351,0.214980504310684,0.303481505315489,0.631674824562727,0.7632515188881,0.817676426834784,0.311345129926662,0.643461566032468,0.293030470744858,0.096872759150605,0.141797621262969,0.573337406048886,0.844608122030486,0.794757273699674,0.111894963703818,0.180950568356309,0.563297231999151,0.521132755719305,0.790122497777409,8
0.698211275049467,0.427696250838079,0.596676292779073,0.336743257743743,0.273363988026731,0.46314611146066,0.234764516212552,0.408092133283463,0.290059470695882,0.844709329290816,0.791405703882231,0.089799274419666,0.557211845487937,0.85345535924374,0.071826947342355,0.633235029121125,0.542650866980325,0.72062513266589,0.373599410179072,0.678498917948909,0.556562121812045,0.664659255991449,0.526066751717597,0.640768787413647,0.681860633687347,1
0.927752595506667,0.069546163802224,0.451102047689324,0.1881075905362,0.331750058323446,0.14356785087154,0.581847484427589,0.839815879554216,0.867253821667342,0.593705575854759,0.695548383720093,0.573370684604062,0.066697865802498,0.322832073355527,0.798874846330061,0.693427252652031,0.839470833002771,0.825446656637268,0.118933172354518,0.656391408023176,0.194466249921008,0.222461483354411,0.825240684512458,0.753517514546719,0.925419075236033,3
0.677957830409141,0.43518286013657,0.598509032038619,0.350207800940589,0.273449031712136,0.462829527465342,0.234507876878501,0.408010716210191,0.290023274669187,0.844476366219662,0.791479761030332,0.08985346651617,0.557080986151928,0.853447789648765,0.071857614708602,0.633220263457171,0.542620626320754,0.720624461112653,0.373599332484723,0.678496966505781,0.556562107489425,0.664659254724248,0.526066751855425,0.640768787396546,0.681860633653459,1
0.874713033424511,0.324148368947224,0.293947493310871,0.29720123507725,0.85133430720766,0.544224439449685,0.29981860804216,0.439037792848514,0.359660428267403,0.939325271416297,0.452369531118435,0.247591361638547,0.720097802755801,0.38667226511807,0.39227318988614,0.899460618096787,0.894498313510939,0.199711945209955,0.249723350770169,0.069350909970633,0.224384449491702,0.886390801660139,0.057135757390824,0.453109118039596,0.133329106225217,2
0.812195815232345,0.535593919418328,0.703131917861087,0.837884813419273,0.17188368915699,0.365322532422986,0.828899408385148,0.351660574214596,0.495149557748347,0.839676085528401,0.484324449303579,0.335209906933395,0.837263755519355,0.593840779468443,0.553375302589623,0.912282873556253,0.73335543800964,0.465855304108418,0.696103329958348,0.750216474787117,0.208204035302671,0.468421502972707,0.461239825040786,0.195856156972412,0.434468617604893,7
0.801198085484886,0.523951764976695,0.720194436342424,0.840819539929561,0.163092804039464,0.345408261415189,0.815641294641873,0.339906642859844,0.502070316567331,0.836839390194158,0.484316654660878,0.333161440260844,0.837192220739504,0.593798611794163,0.553375346745769,0.912283108060892,0.733357859068977,0.46585602182226,0.696103500100003,0.750216640443352,0.208203864129359,0.468421544113984,0.461239860320084,0.195856165484162,0.434468640205214,7
0.671920434179232,0.742001644747034,0.599652970899098,0.475827986345532,0.200509375830318,0.821507370542929,0.565011180447499,0.691358770093253,0.819587104462152,0.376492641931165,0.620774805904173,0.733783538802931,0.585999412250409,0.925465287977718,0.774876042513591,0.175679869616223,0.949044879011614,0.304298619206074,0.779517939612166,0.26902819321854,0.799317560061312,0.822818889822061,0.879684727215967,0.212300283668315,0.704798481355156,4
0.806828631413939,0.564176486569783,0.714514190582481,0.829260902003496,0.168077030045751,0.355337781889591,0.820199814130426,0.333999130142421,0.502033487651423,0.837102872887897,0.484565671636902,0.333718740716971,0.837182462358972,0.593815285616805,0.553366575016586,0.912356716432774,0.733365524955844,0.465665154881376,0.69554103553606,0.750203613627435,0.208036226552284,0.46813739188981,0.460789665184386,0.196693099520633,0.43479444475111,7
0.666070218607544,0.759243815538566,0.613476583613818,0.466698022548164,0.200109584250026,0.82327888237775,0.564692203666586,0.6908258345388,0.818836390199346,0.37624864668609,0.620622062209901,0.733559217648279,0.585473573160573,0.925191338977715,0.774839163121076,0.176498697891669,0.949011662815637,0.304698869699927,0.779411111236278,0.269215708598737,0.798874131199308,0.82268475569831,0.87949025876613,0.212584852873676,0.704153088305675,4
0.703277930626834,0.425649596213868,0.583058573776528,0.342142123008589,0.275458689742419,0.463754284349974,0.237371184538874,0.408408915434466,0.29052598160697,0.84437870565582,0.790949960411786,0.090170304780406,0.556926548661637,0.85274731622509,0.072426762742439,0.633180789251473,0.542154389265666,0.72005855072813,0.37353193322665,0.677926937264441,0.556636859918731,0.66484342386457,0.526390398727633,0.641047415449973,0.681704357393436,1
0.647933650292783,0.774344836529948,0.600063441568562,0.465737122379471,0.180444157019668,0.81771938926535,0.571988227542565,0.686013726031079,0.820335678730235,0.374036593149299,0.621078278989894,0.735406768139841,0.585487891584005,0.925172676068833,0.774841316873382,0.176497902308611,0.949017439484925,0.30469781834775,0.779413972042975,0.269216240640203,0.79887410637977,0.822683169790283,0.879490422791353,0.21258486287441,0.704153081930317,4
0.43799171964746,0.276365369014742,0.50161670072748,0.683809106541015,0.237895611203149,0.92504008052508,0.144787856308858,0.89841676002869,0.557096943571733,0.854813840124331,0.293896308966101,0.162190164641762,0.58623828940698,0.085739843849558,0.336794157557754,0.831654265848232,0.084395466956927,0.36809962235205,0.547644200776187,0.797355598609964,0.417330367676287,0.728052570544468,0.123339711202806,0.477711142524445,0.646820601012317,5
0.800482145440439,0.550871869543619,0.742117270587787,0.835146218024303,0.157557491953568,0.34830225435691,0.813329974752659,0.34028612121839,0.501158575166474,0.835557510711316,0.484282449250127,0.333710930021648,0.836095179723265,0.59415474909486,0.552601021833258,0.91231833720204,0.733452963730264,0.46554247836896,0.695576151336163,0.750180920723377,0.208035110122098,0.46814914600497,0.460772147418973,0.196673701329632,0.434796792827615,7
0.791428464682869,0.509923208078559,0.732366697316292,0.83680435672845,0.16584325015557,0.346583480144573,0.815920380288667,0.339895033659532,0.502488807692515,0.836763894989168,0.484725962239365,0.333758783460809,0.837097298766652,0.593825584618948,0.553352530879685,0.912367078608223,0.733365654889747,0.465669949820867,0.695542535345402,0.750203496384364,0.208036249290272,0.468137302785301,0.460789764723948,0.196693117972372,0.434794695702673,7
0.901703152175988,0.306457426387732,0.273616102235358,0.294943520014296,0.845130974214006,0.542498361790041,0.300509569933483,0.438633789047572,0.359941346976486,0.938908263631719,0.451930105526524,0.247707934168622,0.720136981774391,0.386716765298828,0.391980723430554,0.898904460836287,0.893748140298317,0.199776845343622,0.249934945755355,0.069525800803712,0.224929776312267,0.885758209584073,0.057094604591385,0.452749855915147,0.133975734850173,2
0.951629262524218,0.319456065189832,0.280955841129417,0.299619701253657,0.858660664632521,0.544719369548795,0.298917498350998,0.4392111200171,0.359719269657388,0.937302984361516,0.451982601832438,0.247706310109709,0.719713548465857,0.386472258775756,0.39227975326552,0.898804791506217,0.893773200346392,0.199710979751686,0.249901197721199,0.069525415005712,0.224913332325557,0.885761442514111,0.057095578839556,0.452749963971636,0.133975677851702,2
0.834441211802852,0.539587751877469,0.707675714641756,0.835262173682573,0.166092563467026,0.346034725495645,0.815521755103864,0.339878240689369,0.502558163193976,0.83674573711374,0.484714518391864,0.333758243838755,0.837092704256098,0.593829564202188,0.553356110020583,0.912370761152508,0.733364973723368,0.465670483289029,0.695542331792577,0.75020400319325,0.208035476877172,0.468136736569021,0.460789801539827,0.196692619594636,0.434794481217225,7
0.888741480795506,0.360793777461363,0.292443202677387,0.29538828063999,0.846095147949386,0.543527486885287,0.300820080195379,0.438418339470535,0.360300052155179,0.938510445831571,0.451587545235793,0.247927738088419,0.720184666207308,0.386744677535412,0.391673445493928,0.898357790321177,0.892999293284946,0.19983999958753,0.250147819205119,0.069700210847399,0.225475692343218,0.885125586510937,0.057053488680234,0.452390582339313,0.134622327660829,2
0.893282927217742,0.067120200928523,0.456078776164227,0.180974422677752,0.337348624215318,0.136650065508058,0.587667769610139,0.843188558951562,0.871688724341891,0.588479003133931,0.694173576806865,0.572523918961359,0.067583686329322,0.323575475955248,0.799435283211491,0.69219707755892,0.839208902287289,0.823738937709578,0.1200674132232,0.656525585181212,0.195144660411431,0.222964998149521,0.825627537192172,0.75245947809224,0.925226368818522,3
0.714555271610535,0.426641596575067,0.600212944023356,0.343128667442782,0.260583923506625,0.463704063204569,0.235928155343959,0.409142239684268,0.290420171599774,0.844006761013029,0.790681732484678,0.090641803546469,0.556793154310576,0.852085384073544,0.073358207306008,0.63334412967895,0.542021610880267,0.719495236252298,0.373459230800289,0.677355009796399,0.556711537129581,0.665027590070313,0.526714038695184,0.641326031692372,0.681548079834461,1
0.903383560411486,0.067117171295358,0.454037242828296,0.190073046315738,0.331454144692854,0.143602725041729,0.58191053743329,0.838625385605838,0.867122058974374,0.593569325592831,0.694632543215575,0.572458774782734,0.067160485810144,0.323766483053215,0.799249593263069,0.692273512312077,0.839186789143439,0.823745222719344,0.120118598765008,0.656526749557042,0.195168193380002,0.222948229981965,0.825638013344216,0.752464597946108,0.925215289593278,3
0.819868669707485,0.536971818076641,0.706331530931535,0.833764100721588,0.166637095282674,0.346573009122149,0.81541537805727,0.340094776334447,0.503331880574716,0.836690461544462,0.485150625961902,0.334365166488608,0.837004587585115,0.593840719085403,0.553329761440411,0.912451050973557,0.733375577122661,0.465484560460503,0.694981757464222,0.750190597282611,0.207868482169284,0.467853113066575,0.460339711626351,0.197530063277126,0.435120739632957,7
0.690673458022319,0.43794922588401,0.582850965484535,0.350009649418011,0.277905144154996,0.461862663388145,0.232682392699262,0.408566065775369,0.291357551088987,0.843992538444237,0.790662280882345,0.09064261341957,0.556787072569785,0.852062031151869,0.073361699625038,0.633339830720249,0.542021609701529,0.719495234792427,0.373459231816551,0.677355009919913,0.556711537940307,0.665027590481058,0.526714038430646,0.641326031717034,0.681548079833963,1
0.114915778758612,0.696601458406348,0.764095304183633,0.928734459940376,0.852998834415823,0.677587901179133,0.361507946794133,0.101145862123852,0.74031702210056,0.729938874358329,0.407679494755996,0.894984870060415,0.285954737826705,0.08510828986443,0.905192661344802,0.622989516540958,0.13427492608994,0.542196018420027,0.533236504985065,0.862722162251607,0.566772038659804,0.371681109946784,0.260960974465081,0.807012889325617,0.074389152609315,6
0.869538047311256,0.320674082215109,0.295576688273575,0.297441835186407,0.846634199026814,0.543378795285927,0.300848660669846,0.438395599352322,0.362003495514752,0.938678779665926,0.451759625534138,0.248008148609394,0.720256233339313,0.386746576111096,0.391677311840681,0.898357996127959,0.893000258466676,0.199839390466273,0.250147772817195,0.069700107746946,0.225475719211875,0.885125604737532,0.057053462011622,0.452390598129062,0.13462235406434,2
0.910468260603195,0.324052692151267,0.296273843894747,0.292196439486468,0.84748464594416,0.54349053982726,0.300806172756783,0.438349044512271,0.360343156050047,0.938566717645639,0.451618619477314,0.247983033509362,0.720200024548867,0.386747518611505,0.391674189891525,0.898352459971724,0.892999568779308,0.199839834405204,0.25014778143195,0.069700183322889,0.225475715187639,0.885125638068578,0.057053443525022,0.452390603861318,0.134622356896307,2
0.418318951349798,0.269461012395495,0.482417290308834,0.68581187432271,0.239099785551164,0.923541312388167,0.144103918810779,0.897263044428553,0.557119823722156,0.854790984952712,0.293754982083489,0.162282634819213,0.586036915875621,0.086692825236038,0.337073372589153,0.831497133089025,0.084997441344883,0.368647207725299,0.547651830763847,0.797112106277827,0.416951591557974,0.727436972918427,0.123488884782063,0.477649655860279,0.64653071602415,5
0.437500292399822,0.268942392292042,0.481564635946791,0.681359781948393,0.238493930007309,0.923975818216644,0.14449963042661,0.897105689333383,0.557117040531025,0.854793959171429,0.293587943440289,0.162368688839385,0.58583399866924,0.087654357315786,0.337355472510154,0.831335662883814,0.085598976040258,0.369191041445675,0.547659925192528,0.796868033928174,0.416573461769861,0.726822347722189,0.123638133273778,0.477588228662055,0.646240803883179,5
0.429901101428052,0.266491435315299,0.485444661464272,0.683493259551196,0.238335336531019,0.923688179440821,0.14453641551151,0.897171554135147,0.557119706095524,0.854740994683118,0.293550165347861,0.162359068891275,0.585791922984458,0.087613943821732,0.33735823061274,0.831339464394858,0.085598610781094,0.369195294173297,0.547659692521452,0.796868640393778,0.416572818356967,0.726821404424412,0.123638057880741,0.47758816976276,0.646240829267133,5
0.662599779099757,0.765962369466413,0.612955242429636,0.464810507497693,0.197860947287808,0.824647408344093,0.566077651477205,0.689774773372656,0.817320203497998,0.376499315834455,0.620276013558893,0.732974718080875,0.584358118699314,0.924804874751985,0.774660208480773,0.178181331849767,0.948946503100565,0.305500145317277,0.779197446326038,0.269590751840578,0.797987227482176,0.822416510927699,0.879101284115922,0.213153966017158,0.702862287808821,4
0.939500337559493,0.091854340515523,0.452840334080229,0.190374425523581,0.329867311581741,0.138910407973792,0.581808444441295,0.837710290806114,0.867110122332432,0.59356992874274,0.694072892858094,0.571996570242004,0.067389166809154,0.324232474209041,0.79943594883906,0.691696706970491,0.8390437806654,0.822894184449508,0.120711381243288,0.65659452448947,0.195519184173076,0.22319157824603,0.825836666906674,0.751938145937817,0.925113394592404,3
0.719170688722116,0.423128220037029,0.594004637512663,0.338890099840915,0.273504941917741,0.458783135046289,0.233274310761975,0.411887947573448,0.290997422294223,0.843663461456306,0.790338733735432,0.091083012208432,0.556583315322143,0.851400648478966,0.074123842691246,0.633398685087722,0.541707022327123,0.71893027908732,0.373389139609412,0.676783055456544,0.556786245140208,0.665211757199461,0.527037682110277,0.641604653864241,0.681391802888645,1
0.90841709278492,0.335719064779696,0.276562402028576,0.29600397089934,0.847575016695702,0.543767967395011,0.30127344104377,0.438197467585675,0.360603091237705,0.938104268956726,0.451223134439334,0.248085442535297,0.720233326715018,0.386783219275084,0.391380258850802,0.897801236574531,0.892250669223547,0.199903965194423,0.25036007826426,0.069874794087816,0.226021321625128,0.884493054642112,0.057012296280777,0.452031340524852,0.135268981776777,2
0.098564631984601,0.72442620211981,0.783150819618512,0.946790895350641,0.854057826073736,0.678989745328757,0.361863134749133,0.101557197665092,0.739710241519589,0.729375889776148,0.407284682601537,0.894533087652491,0.285781217121975,0.085766631648658,0.904932003610355,0.623113784766773,0.134796928421565,0.542226877686064,0.533475350865672,0.862298862181127,0.566705305280033,0.371819793467505,0.260848789279408,0.806944290825222,0.074835514327089,6
0.689981909010203,0.761372784732153,0.61338426918035,0.464592276237196,0.198015418401039,0.824319216224942,0.566050986393964,0.68991040258069,0.817253324264202,0.376493013312556,0.620270183038098,0.732972868248996,0.584358040372609,0.924804833701754,0.774660210670756,0.178181300225213,0.94894655522061,0.305500127445666,0.779197422289807,0.269590716356941,0.797987232731918,0.822416502966594,0.87910128409032,0.213153960631217,0.702862287663637,4
0.854462532621352,0.540514994810791,0.707172030269461,0.833849518783578,0.167181755505418,0.347179805099656,0.814601669905529,0.340061382213705,0.50328713096555,0.836624078885218,0.485564979326063,0.334948460995788,0.836919735742401,0.59385459376672,0.55330667071471,0.91253506466963,0.733385420451175,0.465299146933903,0.694420982760948,0.750177712546517,0.207700718582717,0.467568922380729,0.459889659336875,0.198367008836355,0.435446783594656,7
